bookID,authors,average_rating,isbn,isbn13,language_code,  num_pages,publication_date,publisher,ratings_count,text_reviews_count,title
27999,Annie Proulx,3.99,684852225,9.78068E+12,eng,285,2/10/2000,Scribner,12555,799,Close Range
28001,Annie Proulx,3.59,684831546,9.78068E+12,eng,432,6/17/1997,Scribner,5675,456,Accordion Crimes
28003,Annie Proulx,3.94,20360754,9.78002E+12,eng,203,3/17/1995,Scribner,1871,127,Heart Songs and Other Stories
28004,Annie Proulx/Lew Nichols,3.64,1580175201,9.78158E+12,eng,224,9/8/2003,Storey Publishing  LLC,182,25,Cider
28012,Martin E.P. Seligman,3.95,743222989,9.78074E+12,eng,336,1/5/2004,Atria Books,8515,331,Authentic Happiness: Using the New Positive Psychology to Realize Your Potential for Lasting Fulfillment
28022,Mircea Eliade/Wendy Doniger/Willard R. Trask,4.22,691119422,9.78069E+12,eng,610,2/8/2004,Princeton University Press,2007,52,Shamanism: Archaic Techniques of Ecstasy
28023,Mircea Eliade/Philip Mairet,4.16,069102068X,9.78069E+12,eng,192,6/25/1991,Princeton University Press (NJ),354,12,Images and Symbols: Studies in Religious Symbolism
28025,Mircea Eliade/Willard R. Trask,4.24,691017778,9.78069E+12,eng,195,11/21/1971,Princeton University Press,1799,64,The Myth of the Eternal Return or  Cosmos and History
28026,Mircea Eliade/Mac L. Ricketts/Matei Călinescu,3.92,814204570,9.78081E+12,eng,288,8/31/1988,Ohio State University Press,11,2,Youth Without Youth & Other Novellas (Romanian Literature & Thought in Translation)
28028,Mircea Eliade/Catherine Spencer,3.93,226204197,9.78023E+12,en-US,184,4/1/1995,University of Chicago Press,257,29,Bengal Nights
28029,Mircea Eliade/Willard R. Trask,4.08,1577660099,9.78158E+12,en-US,204,6/1/1998,Waveland Press,531,11,Myth and Reality
28052,David J. Hassel,4,829407081,9.78083E+12,eng,172,6/28/1990,Loyola Press (Chicago),1,0,Dark Intimacy: Hope for Those in Difficult Prayer-Experiences
28053,Rebecca Solnit,4.09,820324930,9.78082E+12,eng,240,3/17/2003,University of Georgia Press,127,6,As Eve Said to the Serpent: On Landscape  Gender  and Art
28054,Rebecca Solnit,4.15,142004103,9.78014E+12,eng,320,3/2/2004,Penguin Books,1148,133,River of Shadows: Eadweard Muybridge and the Technological Wild West
28055,Rebecca Solnit,3.92,140286012,9.78014E+12,eng,326,6/1/2001,Penguin Books (London),226,25,Wanderlust: A History of Walking
28056,Rebecca Solnit,4.21,520251091,9.78052E+12,en-US,416,6/18/2007,University of California Press,228,30,Storming the Gates of Paradise: Landscapes for Politics
28061,Ken Knabb,4.26,939682044,9.78094E+12,eng,532,3/1/2007,Bureau of Public Secrets,678,11,Situationist International Anthology: Revised and Expanded Edition
28067,Chris Gray/Larry  Law,4.1,946061157,9.78095E+12,eng,136,4/20/1998,Rebel Press,30,2,Leaving the 20th Century: The Incomplete Work of the Situationist International
28074,David Sedaris/Amy Sedaris,3.79,1586212214,9.78159E+12,en-US,3,10/1/2001,Grand Central Publishing,183,47,Barrel Fever and Other Stories
28078,Sarah Dunant,3.81,812968972,9.78081E+12,eng,427,11/30/2004,Random House,87478,2908,The Birth of Venus
28086,Gabriel García Márquez/Gregory Rabassa,4.07,140157514,9.78014E+12,eng,422,6/11/1972,Penguin Books Ltd,640,65,One Hundred Years of Solitude
28087,Michael  Wood,4.54,521316928,9.78052E+12,eng,132,5/31/1990,Cambridge University Press,3604,78,Gabriel García Márquez: One Hundred Years of Solitude
28093,Susanna Kaysen,3.81,679753761,9.78068E+12,eng,352,4/19/1994,Vintage,316,50,Far Afield
28105,Rachel Cohn,3.58,689874146,9.78069E+12,eng,144,9/1/2004,Simon  Schuster Books for Young Readers,428,48,The Steps (Steps  #1)
28116,A.J. Jacobs,3.76,743250621,9.78074E+12,eng,389,10/10/2005,Simon  Schuster,24243,2326,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World
28134,Mark Vonnegut/Kurt Vonnegut Jr.,3.87,1583225439,9.78158E+12,eng,304,11/5/2002,Seven Stories Press,2737,173,The Eden Express: A Memoir of Insanity
28148,Jane Feather,3.62,1416525513,9.78142E+12,eng,474,3/20/2007,Pocket Star,1121,60,A Wicked Gentleman (Cavendish Square  #1)
28158,David A. Adler/John Wallner/Alexandra Wallner,3.75,823408817,9.78082E+12,en-US,32,3/1/1991,Holiday House,14,4,A Picture Book of Thomas Jefferson (Picture Book Biographies) (Picture Book Biography)
28162,David Thomas Lord,3.35,1575667649,9.78158E+12,en-US,352,5/1/2001,Kensington,71,10,Bound In Blood: The Erotic Journey of a Vampire
28173,William  James/Stephen Vicchio,4.5,870611518,9.78087E+12,eng,58,4/1/1988,Christian Classics,3,1,On Vital Reserves
28184,Alexander McCall Smith,4.06,1400075718,9.7814E+12,eng,256,3/13/2007,Anchor,22370,952,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency #7)
28185,Rick Riordan,4.35,1423101456,9.78142E+12,eng,312,5/5/2007,Miramax Books,5521,773,The Titan's Curse (Percy Jackson and the Olympians  #3)
28186,Rick Riordan,4.24,786856866,9.78079E+12,eng,279,4/1/2006,Hyperion Books,630511,19806,The Sea of Monsters (Percy Jackson and the Olympians  #2)
28187,Rick Riordan,4.25,786838655,9.78079E+12,eng,375,3/1/2006,Disney Hyperion Books,1766725,47951,The Lightning Thief (Percy Jackson and the Olympians  #1)
28190,Rick Riordan,4.25,786282258,9.78079E+12,en-US,483,1/6/2006,Thorndike Press Large Print,139,34,The Lightning Thief (Percy Jackson and the Olympians  #1)
28193,Cornelia Funke/Paul   Howard/Oliver G. Latsch,3.76,043978204X,9.78044E+12,eng,167,10/1/2006,Chicken House / Scholastic,1840,245,When Santa Fell to Earth
28194,Cornelia Funke/Anthea Bell,3.88,439709105,9.78044E+12,eng,563,6/1/2005,Scholastic Paperbacks,324482,9360,Inkheart (Inkworld  #1)
28195,Cornelia Funke/Anthea Bell,3.92,439554004,9.78044E+12,eng,635,10/1/2005,The Chicken House,91475,3132,Inkspell (Inkworld  #2)
28196,Cornelia Funke,3.73,439849586,9.78044E+12,en-US,144,8/1/2006,Chicken House,1233,146,Ghosthunters and the Incredibly Revolting Ghost (Ghosthunters  #1)
28200,Cornelia Funke/Helena Ragg-Kirkby,3.93,439862698,9.78044E+12,eng,176,4/1/2007,Chicken House,534,32,Ghosthunters and the Muddy Monster of Doom! (Ghosthunters  #4)
28202,Louis Menand,4.07,7126905,9.78001E+12,eng,560,2/1/2010,HarperCollins Publishers,3445,349,The Metaphysical Club
28205,Jack Du Brul,3.99,451412109,9.78045E+12,en-US,372,12/6/2005,Berkley Books,3369,105,Vulcan's Forge (Philip Mercer  #1)
28206,Jack Du Brul,4.17,451409639,9.78045E+12,eng,472,9/4/2001,Berkley Books,1583,32,Pandora's Curse (Philip Mercer #4)
28207,Jack Du Brul,4.08,451412117,9.78045E+12,en-US,496,1/3/2006,NAL,1107,38,Charon's Landing (Philip Mercer  #2)
28209,Jack Du Brul,4.1,451409221,9.78045E+12,eng,464,4/1/2000,NAL,1355,43,The Medusa Stone (Philip Mercer  #3)
28210,Jack Du Brul,4.19,451410548,9.78045E+12,en-US,534,12/3/2002,Onyx Books,1196,37,River Of Ruin (Philip Mercer  #5)
28211,Jack Du Brul,4.19,451411188,9.78045E+12,eng,483,12/2/2003,Berkley Books,1059,27,Deep Fire Rising (Philip Mercer  #6)
28212,Randy Shilts/William Greider,4.37,312241356,9.78031E+12,eng,656,4/9/2000,Stonewall Inn Editions,19747,1006,And the Band Played On: Politics  People  and the AIDS Epidemic
28213,Nadine Cohodas,3.96,684827212,9.78068E+12,eng,309,5/5/1997,Free Press,46,5,The Band Played Dixie: Race and the Liberal Conscience at Ole Miss
28225,Nicholson Baker,3.84,2264017694,9.78226E+12,fre,191,11/18/1998,18-Oct,6,1,La mezzanine
28227,Nicholson Baker,2.88,1400079853,9.7814E+12,eng,128,4/12/2005,Vintage,654,60,Checkpoint
28228,Nicholson Baker,3.42,375726217,9.78038E+12,eng,370,4/9/2002,Vintage,846,91,Double Fold: Libraries and the Assault on Paper
28231,Nicholson Baker,3.67,375706038,9.78038E+12,eng,192,3/9/2004,Vintage,1679,192,A Box of Matches
28239,Paul Theroux,3.96,618446877,9.78062E+12,eng,485,4/5/2004,Mariner Books,11216,724,Dark Star Safari: Overland from Cairo to Cape Town
28240,Paul Theroux,3.96,618134247,9.78062E+12,en-US,472,3/23/2003,Houghton Mifflin,121,20,Dark Star Safari: Overland from Cairo to Cape Town
28249,Trudi Canavan,3.95,1841493139,9.78184E+12,eng,467,1/31/2004,Orbit,56333,1565,The Magicians' Guild (Black Magician Trilogy  #1)
28250,Trudi Canavan,4.07,1841493147,9.78184E+12,eng,577,7/1/2004,Orbit,39521,859,The Novice (Black Magician Trilogy  #2)
28251,Trudi Canavan,4.15,1841493155,9.78184E+12,eng,644,11/4/2004,Orbit,39692,998,The High Lord (Black Magician Trilogy  #3)
28252,Trudi Canavan,3.95,732270952,9.78073E+12,eng,517,10/24/2001,Voyager,194,16,The Magicians' Guild (Black Magician Trilogy  #1)
28254,Marshall Sahlins,3.9,202010996,9.7802E+12,eng,348,12/31/1974,Routledge,281,26,Stone Age Economics
28255,Marshall Sahlins,3.64,226733696,9.78023E+12,en-GB,328,10/1/1996,University of Chicago Press,64,3,"How ""Natives"" Think: About Captain Cook  For Example"
28257,Marshall Sahlins,3.91,472766007,9.78047E+12,eng,120,12/3/1976,University of Michigan Press,32,5,The Use and Abuse of Biology: An Anthropological Critique of Sociobiology
28259,Marshall Sahlins,3.74,472027212,9.78047E+12,en-US,84,3/16/1981,University of Michigan Press,127,7,Historical Metaphors and Mythical Realities: Structure in the Early History of the Sandwich Islands Kingdom
28272,Margaret Weis/Tracy Hickman,3.47,055357812X,9.78055E+12,eng,400,6/1/1998,Spectra,138,4,Legacy of the Darksword (The Darksword  #4)
28278,Bessie Head,3.84,435909614,9.78044E+12,eng,185,6/5/1996,Heinemann Educational Books,1063,86,When Rain Clouds Gather
28282,Tom Perrotta,3.86,425167283,9.78043E+12,eng,200,10/1/1998,Berkley Books,6507,398,Election
28289,Tom Perrotta,3.39,312361785,9.78031E+12,eng,306,10/1/2006,St. Martin's Griffin,3832,256,Joe College
28294,Georges Perec/Gilbert Adair,3.8,1567922961,9.78157E+12,eng,284,11/1/2005,Verba Mundi,1736,155,A Void
28295,Georges Perec/David Bellos/Andrew Leak,3.98,1567921574,9.78157E+12,eng,221,7/16/2010,David R. Godine Publisher,1062,63,Things: A Story of the Sixties; A Man Asleep
28296,Georges Perec/David Bellos,3.88,1567921582,9.78157E+12,eng,176,7/1/2010,David R. Godine Publisher,1472,76,W  or the Memory of Childhood
28297,Georges Perec/John Sturrock,4.28,140189866,9.78014E+12,eng,292,8/1/1998,Penguin Classics,1370,60,Species of Spaces and Other Pieces
28302,William Saroyan,4.21,081121365X,9.78081E+12,eng,272,10/17/1997,New Directions,677,42,The Daring Young Man on the Flying Trapeze and Other Stories
28308,William Saroyan/Don Freeman,4.15,440362059,9.78044E+12,en-US,151,6/1/1991,Laurel Press,1045,66,My Name is Aram
28316,Harry Crews,3.79,068802372X,9.78069E+12,eng,218,12/31/1983,Quill,238,11,Karate Is a Thing of the Spirit
28336,Georges Perec,3.8,207071523X,9.78207E+12,fre,319,12/31/1990,Gallimard,261,28,La disparition
28340,Fyodor Dostoyevsky,3.9,9684324162,9.78968E+12,spa,147,10/28/1998,Porrua,52,7,Las Noches Blancas. El Jugador. Un Ladrón Honrado. (Sepan Cuantos  #259)
28344,Fyodor Dostoyevsky/Alexander Pushkin/Guillermo Suazo Pascual,4.32,847640509X,9.78848E+12,spa,805,7/1/1999,Edaf S.A.,30,4,Los hermanos Karamazov
28348,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.21,679734503,9.78068E+12,en-US,564,3/2/1993,Vintage Classics,7343,730,Crime and Punishment
28350,Theo LeSieg/Dr. Seuss/Barney Tobey,4.16,000717313X,9.78001E+12,eng,64,1/5/2004,HarperCollinsChildren’sBooks,9119,140,I Wish That I Had Duck Feet
28351,Dr. Seuss,4,7169922,9.78001E+12,eng,64,8/4/2003,Vanguard Press,19663,482,And to Think That I Saw It on Mulberry Street
28356,Margaret Cho,3.69,345440145,9.78035E+12,eng,228,4/30/2002,Ballantine Books,1459,132,I'm the One That I Want
28358,Denise Riley,3.64,816642699,9.78082E+12,eng,136,7/22/2003,Univ Of Minnesota Press,60,7,Am I That Name?: Feminism And The Category Of Women In History
28369,Raymond Queneau/Barbara Wright/Gilbert Adair,3.72,142180041,9.78014E+12,eng,157,10/25/2001,Penguin Books Ltd,3917,195,Zazie in the Metro
28370,Raymond Queneau,4.05,811209458,9.78081E+12,eng,232,4/17/1985,New Directions,1008,37,The Blue Flowers
28371,Raymond Queneau/Barbara Wright,3.93,1590170318,9.78159E+12,eng,328,1/31/2003,NYRB Classics,335,38,Witch Grass
28372,Raymond Queneau/Barbara Wright/Vivian Kogan,3.8,1564781402,9.78156E+12,eng,250,9/1/1996,Dalkey Archive Press,189,17,The Last Days
28375,Raymond Queneau/Barbara Wright,3.99,811204839,9.78081E+12,eng,191,1/17/1973,New Directions,339,45,The Flight of Icarus
28377,Boris Vian/Stanley  Chapman/Raymond Queneau/John Sturrock,3.97,1564782999,9.78156E+12,en-GB,245,10/3/2003,Dalkey Archive Press,2430,77,Heartsnatcher
28381,Nikolai Gogol/Robert A. Maguire/Zlatko Crnković,3.99,140448071,9.78014E+12,eng,464,7/29/2004,Penguin Classics,47626,1221,Dead Souls
28382,Nikolai Gogol,4.12,486452352,9.78049E+12,eng,84,12/29/2006,Dover Publications,7266,210,Diary of a Madman and Other Stories
28385,Marcel Proust/James Grieve/Christopher Prendergast,4.4,143039075,9.78014E+12,eng,576,1/25/2005,Penguin Classics,5355,238,In the Shadow of Young Girls in Flower (In Search of Lost Time  #2)
28388,Roger Shattuck,3.92,393321800,9.78039E+12,eng,320,8/17/2001,W. W. Norton  Company,241,28,Proust's Way: A Field Guide to In Search of Lost Time
28389,William C. Carter,4.33,300094000,9.7803E+12,eng,992,2/8/2002,Yale University Press,14,4,Marcel Proust: A Life
28392,Stéphane Heuet/Stanislas Brézet/Marcel Proust,4.04,1561633429,9.78156E+12,eng,48,1/1/2003,ComicsLit,14,2,Within a Budding Grove  Volume 2 (Remembrance of Things Past  #3)
28393,Marcel Proust/James Grieve,4.4,670032778,9.78067E+12,en-US,576,2/2/2004,Viking Adult,70,17,In the Shadow of Young Girls in Flower (In Search of Lost Time  #2)
28395,Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin,4.53,394711831,9.78039E+12,en-US,1216,8/27/1982,Vintage,866,42,Remembrance of Things Past: Volume II - The Guermantes Way & Cities of the Plain
28396,Ray Bradbury,4.14,881031909,9.78088E+12,eng,192,11/1/1983,Turtleback Books,27,3,The Illustrated Man
28400,Stéphane Heuet/Marcel Proust/Joe  Johnson,3.79,1561632899,9.78156E+12,eng,72,1/1/2001,Nantier Beall Minoustchine Publishing,36,9,Combray (Remembrance of Things Past  #1)
28404,Gilles Deleuze/Richard Howard,4.22,816632588,9.78082E+12,eng,208,10/6/2003,Univ Of Minnesota Press,20,1,Proust And Signs: The Complete Text
28407,Émile Zola/Roger Pearson,4.13,140447423,9.78014E+12,eng,592,1/29/2004,Penguin Classics,23134,750,Germinal
28408,Amy Taubin,3.93,851703933,9.78085E+12,en-US,79,3/28/2000,British Film Institute,130,17,Taxi Driver
28409,Émile Zola/Roger Pearson,3.96,192839632,9.78019E+12,eng,464,7/22/1999,Oxford University Press,1977,101,The Masterpiece
28411,Émile Zola/Andrew Moore/Ernest Alfred Vizetelly,3.7,1595690557,9.7816E+12,eng,364,9/28/2006,MONDIAL,44,9,His Excellency (Les Rougon-Macquart  #6)
28413,Émile Zola/Robin Buss/Brian  Nelson,3.99,192836021,9.78019E+12,eng,438,9/1/2008,Oxford University Press,5525,342,The Ladies' Paradise
28416,Émile Zola/Ernest Alfred Vizetelly,3.9,1595690484,9.7816E+12,fre,320,11/7/2005,MONDIAL,50,9,The Conquest of Plassans (Les Rougon-Macquart  #4)
28417,Émile Zola/Henri Mitterand,4.06,2070418014,9.78207E+12,fre,462,5/16/2001,Gallimard,6293,152,La Bête humaine
28418,Paul Schrader,4.12,571203159,9.78057E+12,eng,116,2/21/2000,Faber  Faber,1030,24,Taxi Driver
28419,Émile Zola/Robert Lethbridge/Elinor Dorday,4.01,192822896,9.78019E+12,eng,592,9/28/2000,Oxford University Press,821,52,La Débâcle
28420,Émile Zola/Douglas Parmée,4.08,140443878,9.78014E+12,eng,506,6/26/1980,Penguin Classics,1113,70,The Earth
28425,Shana Abe,3.81,553581996,9.78055E+12,eng,390,6/6/2000,Bantam,401,27,Intimate Enemies
28427,Shana Abe,3.65,055358054X,9.78055E+12,eng,357,6/1/1999,Bantam,377,25,The Truelove Bride
28428,Shana Abe,3.67,553582003,9.78055E+12,eng,393,4/3/2001,Bantam,695,51,The Secret Swan
28429,Shana Abe,3.74,553588044,9.78055E+12,eng,352,9/26/2006,Bantam,6780,566,The Smoke Thief (Drakon  #1)
28436,John Lewis Gaddis,4.03,019517447X,9.7802E+12,en-US,484,7/1/2005,Oxford University Press  USA,552,26,Strategies of Containment: A Critical Appraisal of American National Security Policy During the Cold War
28440,William Gaddis,3.85,684800527,9.78068E+12,eng,512,2/10/1995,Scribner,1312,106,A Frolic of His Own
28441,William Gaddis/Sven Birkerts/Joseph Tabbi,3.81,142437638,9.78014E+12,en-US,144,9/30/2003,Penguin Classics,914,92,Agapē Agape
28455,John      O'Brien/David Andrews/John Beer/Robert L. McLaughlin/Joy Castro,3.4,1564783014,9.78156E+12,eng,240,9/1/2001,Dalkey Archive Press,5,2,The Review of Contemporary Fiction: Fall 2001: Gilbert Sorrentino/William Gaddis/Mary Caponegro/Margery Latimer
28456,William Gaddis,3.77,184354167X,9.78184E+12,eng,262,2/1/2010,Atlantic Books (UK),1128,79,Carpenter's Gothic
28457,Ivan Turgenev/Richard Freeborn,4.14,192836897,9.78019E+12,eng,304,10/28/1999,Oxford University Press  USA,1245,26,First Love and Other Stories
28458,Ivan Turgenev/Richard Freeborn,3.93,140445226,9.78014E+12,eng,403,8/30/1990,Penguin Classics,5967,109,Sketches from a Hunter's Album
28462,Ivan Turgenev/Leonard Schapiro,3.94,014044369X,9.78014E+12,eng,240,1/31/1980,Penguin Classics,2825,121,Spring Torrents
28463,Ivan Turgenev/Richard Freeborn,3.92,140442243,9.78014E+12,eng,298,12/6/2007,Penguin Classics,2152,70,Home of the Gentry
28466,Margaret Weiss/Gabrielle Weiss/Lily Trokenberg Hechtman,3.4,080186822X,9.7808E+12,eng,376,11/6/2001,Johns Hopkins University Press,5,0,ADHD in Adulthood: A Guide to Current Theory  Diagnosis  and Treatment
28467,Robert A. Weiss/Margaret A. Weiss/Karen L. Beasley,0,71485422,9.78007E+12,eng,248,12/30/2011,McGraw-Hill Professional Publishing,0,0,Sclerotherapy and vein treatment
28468,Margaret Weis/Esther M. Friesner/Roger Zelazny/Bruce Holland Rogers/Robin Wayne Bailey/Janet Pack/Lawrence Schimel/Jody Lynn Nye/Janet Asimov/Lisa Mason/Jane Lindskold/Mickey Zucker Reichert/Lawrence Watt-Evans/Peter Crowther/Gary A. Braunbeck/Connie Hirsch/Tobin Larson/Kevin T. Stein,3.4,441002536,9.78044E+12,eng,291,12/1/1995,Ace Trade,147,14,Fantastic Alice
28470,Margaret Weis/Tracy Hickman,3.72,786937793,9.78079E+12,eng,352,9/1/2005,Wizards of the Coast,27,0,The Reign of Istar (Dragonlance: Tales II  #1)
28471,Margaret Weis/Tracy Hickman,4.05,786943335,9.78079E+12,eng,456,10/23/2007,Wizards of the Coast,3523,99,Dragons of the Highlord Skies (Dragonlance: The Lost Chronicles  #2)
28480,Margaret Weis/Tracy Hickman/Aron Eisenberg/Jean Rabe/Richard A. Knaak/Douglas Niles/Paul B. Thompson,3.69,786929200,9.78079E+12,eng,340,2/1/2003,Wizards of the Coast,152,4,The Players of Gilean (Dragonlance: Tales from the War of Souls  #2)
28482,Margaret Weis/Tracy Hickman,4.06,553563696,9.78055E+12,eng,446,11/1/1993,Spectra,16301,117,The Hand of Chaos (The Death Gate Cycle  #5)
28483,Margaret Weis/Tracy Hickman,4.11,055357325X,9.78055E+12,eng,317,12/1/1995,Spectra,16304,148,The Seventh Gate (The Death Gate Cycle  #7)
28484,Margaret Weis/Tracy Hickman,4.11,553567713,9.78055E+12,eng,441,7/1/1994,Spectra Books,18543,124,Into the Labyrinth (The Death Gate Cycle  #6)
28485,Margaret Weis/Tracy Hickman,3.99,553290983,9.78055E+12,eng,367,7/1/1991,Spectra Books,15512,219,Elven Star (The Death Gate Cycle  #2)
28486,Stanislav Grof/Christina Grof,4,500810192,9.7805E+12,eng,96,2/18/1980,Thames & Hudson,29,2,Beyond Death: The Gates of Consciousness
28488,Margaret Weis/Tracy Hickman,3.99,593021754,9.78059E+12,eng,367,12/1/1990,Bantam Books,76,5,Elven Star (The Death Gate Cycle  #2)
28510,Margaret Weis/Tracy Hickman,3.57,345397614,9.78035E+12,eng,353,8/30/1997,Del Rey Fantasy,194,7,The Mantle of Kendis-Dai (Starshield  #1)
28511,Margaret Weis/Lizz Weis,3.15,60833254,9.78006E+12,en-US,354,2/27/2007,Avon,242,28,Warrior Angel
28514,Margaret Weis/Tracy Hickman,3.91,786929502,9.78079E+12,eng,610,3/1/2003,Wizards of the Coast,7506,82,Dragons of a Vanished Moon (Dragonlance: The War of Souls  #3)
28522,Margaret Weis/Tracy Hickman,3.57,345397606,9.78035E+12,eng,421,11/17/1998,Del Rey,182,6,Starshield: Sentinels
28524,Margaret Weis,4.16,786913142,9.78079E+12,eng,408,1/1/1999,Wizards of the Coast,9080,144,The Soulforge (Dragonlance: Raistlin Chronicles  #1)
28529,Margaret Weis/Tracy Hickman,3.87,078693770X,9.78079E+12,eng,368,6/1/2005,Wizards of the Coast,43,0,Love and War: Tales  Volume Three (Dragonlance: Tales)
